identity_id,platform,direct_group,parent_group,effective_privilege,is_nested_admin
ID0202,Okta,ServiceNow,,standard,False
ID0202,Okta,Slack,,standard,False
ID0202,Okta,CyberArk,,elevated,False
ID0202,Okta,Okta Admin Console,,admin,True
ID0203,AD,GG-HR-Staff,,standard,False
ID0203,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0203,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0203,Okta,Workday,,standard,False
ID0203,Okta,Slack,,standard,False
ID0203,Okta,ServiceNow,,standard,False
ID0204,AD,GG-Legal-Staff,,standard,False
ID0204,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0204,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0204,Okta,Slack,,standard,False
ID0205,AD,GG-Sales-Staff,,standard,False
ID0205,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0205,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0205,Okta,Salesforce,,standard,False
ID0205,Okta,Slack,,standard,False
ID0206,AD,GG-HR-Staff,,standard,False
ID0206,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0206,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0206,Okta,Workday,,standard,False
ID0206,Okta,Slack,,standard,False
ID0206,Okta,ServiceNow,,standard,False
ID0207,AD,GG-Sales-Staff,,standard,False
ID0207,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0207,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0207,Okta,Salesforce,,standard,False
ID0207,Okta,Slack,,standard,False
ID0208,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0208,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0208,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0208,AD,GG-Domain-Admins,,admin,True
ID0208,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0208,Okta,AWS SSO,,standard,False
ID0208,Okta,GitHub Enterprise,,standard,False
ID0208,Okta,ServiceNow,,standard,False
ID0208,Okta,Slack,,standard,False
ID0208,Okta,CyberArk,,elevated,False
ID0208,Okta,Okta Admin Console,,admin,True
ID0209,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0209,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0209,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0209,AD,GG-Domain-Admins,,admin,True
ID0209,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0209,Okta,AWS SSO,,standard,False
ID0209,Okta,GitHub Enterprise,,standard,False
ID0209,Okta,ServiceNow,,standard,False
ID0209,Okta,Slack,,standard,False
ID0209,Okta,CyberArk,,elevated,False
ID0209,Okta,Okta Admin Console,,admin,True
ID0210,AD,GG-Sales-Staff,,standard,False
ID0210,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0210,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0210,Okta,Salesforce,,standard,False
ID0210,Okta,Slack,,standard,False
ID0211,AD,GG-Legal-Staff,,standard,False
ID0211,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0211,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0211,Okta,Slack,,standard,False
ID0212,AD,GG-Sales-Staff,,standard,False
ID0212,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0212,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0212,Okta,Salesforce,,standard,False
ID0212,Okta,Slack,,standard,False
ID0213,AD,GG-Dev-Staff,,standard,False
ID0213,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0213,AD,GG-VPN-Access,,standard,False
ID0213,AD,GG-Domain-Admins,,admin,True
ID0213,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0213,Okta,GitHub Enterprise,,standard,False
ID0213,Okta,AWS SSO,,standard,False
ID0213,Okta,Jira,,standard,False
ID0213,Okta,Slack,,standard,False
ID0214,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0214,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0214,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0214,AD,GG-Domain-Admins,,admin,True
ID0214,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0214,Okta,AWS SSO,,standard,False
ID0214,Okta,GitHub Enterprise,,standard,False
ID0214,Okta,ServiceNow,,standard,False
ID0214,Okta,Slack,,standard,False
ID0214,Okta,CyberArk,,elevated,False
ID0214,Okta,Okta Admin Console,,admin,True
ID0215,AD,GG-Sales-Staff,,standard,False
ID0215,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0215,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0215,Okta,Salesforce,,standard,False
ID0215,Okta,Slack,,standard,False
ID0216,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0216,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0216,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0216,AD,GG-Domain-Admins,,admin,True
ID0216,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0216,Okta,AWS SSO,,standard,False
ID0216,Okta,GitHub Enterprise,,standard,False
ID0216,Okta,ServiceNow,,standard,False
ID0216,Okta,Slack,,standard,False
ID0216,Okta,CyberArk,,elevated,False
ID0216,Okta,Okta Admin Console,,admin,True
ID0217,AD,GG-Sales-Staff,,standard,False
ID0217,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0217,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0217,Okta,Salesforce,,standard,False
ID0217,Okta,Slack,,standard,False
ID0218,AD,GG-HR-Staff,,standard,False
ID0218,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0218,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0218,Okta,Workday,,standard,False
ID0218,Okta,Slack,,standard,False
ID0218,Okta,ServiceNow,,standard,False
ID0219,AD,GG-HR-Staff,,standard,False
ID0219,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0219,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0219,Okta,Workday,,standard,False
ID0219,Okta,Slack,,standard,False
ID0219,Okta,ServiceNow,,standard,False
ID0220,AD,GG-Sales-Staff,,standard,False
ID0220,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0220,AD,GG-Domain-Admins,,admin,True
ID0220,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0220,Okta,Salesforce,,standard,False
ID0220,Okta,Slack,,standard,False
ID0221,AD,GG-Finance-Staff,,standard,False
ID0221,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0221,AD,GG-ReadOnly-FS,,limited,False
ID0221,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0221,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0221,Okta,Workday,,standard,False
ID0221,Okta,Slack,,standard,False
ID0222,AD,GG-Sales-Staff,,standard,False
ID0222,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0222,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0222,Okta,Salesforce,,standard,False
ID0222,Okta,Slack,,standard,False
ID0223,AD,GG-Finance-Staff,,standard,False
ID0223,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0223,AD,GG-ReadOnly-FS,,limited,False
ID0223,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0223,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0223,Okta,Workday,,standard,False
ID0223,Okta,Slack,,standard,False
ID0224,AD,GG-Dev-Staff,,standard,False
ID0224,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0224,AD,GG-VPN-Access,,standard,False
ID0224,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0224,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0224,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0224,Okta,GitHub Enterprise,,standard,False
ID0224,Okta,AWS SSO,,standard,False
ID0224,Okta,Jira,,standard,False
ID0224,Okta,Slack,,standard,False
ID0225,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0225,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0225,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0225,AD,GG-Domain-Admins,,admin,True
ID0225,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0225,Okta,AWS SSO,,standard,False
ID0225,Okta,GitHub Enterprise,,standard,False
ID0225,Okta,ServiceNow,,standard,False
ID0225,Okta,Slack,,standard,False
ID0225,Okta,CyberArk,,elevated,False
ID0225,Okta,Okta Admin Console,,admin,True
ID0226,AD,GG-Legal-Staff,,standard,False
ID0226,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0226,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0226,Okta,Slack,,standard,False
ID0227,AD,GG-Sales-Staff,,standard,False
ID0227,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0227,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0227,Okta,Salesforce,,standard,False
ID0227,Okta,Slack,,standard,False
ID0228,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0228,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0228,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0228,AD,GG-Domain-Admins,,admin,True
ID0228,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0228,Okta,AWS SSO,,standard,False
ID0228,Okta,GitHub Enterprise,,standard,False
ID0228,Okta,ServiceNow,,standard,False
ID0228,Okta,Slack,,standard,False
ID0228,Okta,CyberArk,,elevated,False
ID0228,Okta,Okta Admin Console,,admin,True
ID0229,AD,GG-Legal-Staff,,standard,False
ID0229,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0229,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0229,Okta,Slack,,standard,False
ID0230,AD,GG-Finance-Staff,,standard,False
ID0230,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0230,AD,GG-ReadOnly-FS,,limited,False
ID0230,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0230,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0230,Okta,Workday,,standard,False
ID0230,Okta,Slack,,standard,False
ID0231,AD,GG-HR-Staff,,standard,False
ID0231,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0231,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0231,Okta,Workday,,standard,False
ID0231,Okta,Slack,,standard,False
ID0231,Okta,ServiceNow,,standard,False
ID0232,AD,GG-HR-Staff,,standard,False
ID0232,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0232,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0232,Okta,Workday,,standard,False
ID0232,Okta,Slack,,standard,False
ID0232,Okta,ServiceNow,,standard,False
ID0233,AD,GG-HR-Staff,,standard,False
ID0233,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0233,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0233,Okta,Workday,,standard,False
ID0233,Okta,Slack,,standard,False
ID0233,Okta,ServiceNow,,standard,False
ID0234,AD,GG-Sales-Staff,,standard,False
ID0234,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0234,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0234,Okta,Salesforce,,standard,False
ID0234,Okta,Slack,,standard,False
ID0235,AD,GG-Finance-Staff,,standard,False
ID0235,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0235,AD,GG-ReadOnly-FS,,limited,False
ID0235,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0235,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0235,Okta,Workday,,standard,False
ID0235,Okta,Slack,,standard,False
ID0236,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0236,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0236,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0236,AD,GG-Domain-Admins,,admin,True
ID0236,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0236,Okta,AWS SSO,,standard,False
ID0236,Okta,GitHub Enterprise,,standard,False
ID0236,Okta,ServiceNow,,standard,False
ID0236,Okta,Slack,,standard,False
ID0236,Okta,CyberArk,,elevated,False
ID0236,Okta,Okta Admin Console,,admin,True
ID0237,AD,GG-Dev-Staff,,standard,False
ID0237,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0237,AD,GG-VPN-Access,,standard,False
ID0237,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0237,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0237,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0237,Okta,GitHub Enterprise,,standard,False
ID0237,Okta,AWS SSO,,standard,False
ID0237,Okta,Jira,,standard,False
ID0237,Okta,Slack,,standard,False
ID0238,AD,GG-HR-Staff,,standard,False
ID0238,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0238,AD,GG-Domain-Admins,,admin,True
ID0238,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0238,Okta,Workday,,standard,False
ID0238,Okta,Slack,,standard,False
ID0238,Okta,ServiceNow,,standard,False
ID0239,AD,GG-Sales-Staff,,standard,False
ID0239,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0239,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0239,Okta,Salesforce,,standard,False
ID0239,Okta,Slack,,standard,False
ID0240,AD,GG-Sales-Staff,,standard,False
ID0240,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0240,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0240,Okta,Salesforce,,standard,False
ID0240,Okta,Slack,,standard,False
ID0241,AD,GG-Finance-Staff,,standard,False
ID0241,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0241,AD,GG-ReadOnly-FS,,limited,False
ID0241,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0241,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0241,Okta,Workday,,standard,False
ID0241,Okta,Slack,,standard,False
ID0242,AD,GG-HR-Staff,,standard,False
ID0242,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0242,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0242,Okta,Workday,,standard,False
ID0242,Okta,Slack,,standard,False
ID0242,Okta,ServiceNow,,standard,False
ID0243,AD,GG-HR-Staff,,standard,False
ID0243,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0243,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0243,Okta,Workday,,standard,False
ID0243,Okta,Slack,,standard,False
ID0243,Okta,ServiceNow,,standard,False
ID0244,AD,GG-Sales-Staff,,standard,False
ID0244,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0244,AD,GG-Domain-Admins,,admin,True
ID0244,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0244,Okta,Salesforce,,standard,False
ID0244,Okta,Slack,,standard,False
ID0245,AD,GG-HR-Staff,,standard,False
ID0245,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0245,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0245,Okta,Workday,,standard,False
ID0245,Okta,Slack,,standard,False
ID0245,Okta,ServiceNow,,standard,False
ID0246,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0246,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0246,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0246,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0246,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0246,Okta,AWS SSO,,standard,False
ID0246,Okta,GitHub Enterprise,,standard,False
ID0246,Okta,ServiceNow,,standard,False
ID0246,Okta,Slack,,standard,False
ID0246,Okta,CyberArk,,elevated,False
ID0247,AD,GG-Sales-Staff,,standard,False
ID0247,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0247,AD,GG-Domain-Admins,,admin,True
ID0247,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0247,Okta,Salesforce,,standard,False
ID0247,Okta,Slack,,standard,False
ID0248,AD,GG-Legal-Staff,,standard,False
ID0248,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0248,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0248,Okta,Slack,,standard,False
ID0249,AD,GG-Legal-Staff,,standard,False
ID0249,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0249,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0249,Okta,Slack,,standard,False
ID0250,AD,GG-HR-Staff,,standard,False
ID0250,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0250,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0250,Okta,Workday,,standard,False
ID0250,Okta,Slack,,standard,False
ID0250,Okta,ServiceNow,,standard,False
ID0251,AD,GG-Legal-Staff,,standard,False
ID0251,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0251,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0251,Okta,Slack,,standard,False
ID0252,AD,GG-Legal-Staff,,standard,False
ID0252,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0252,AD,GG-Domain-Admins,,admin,True
ID0252,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0252,Okta,Slack,,standard,False
ID0253,AD,GG-Legal-Staff,,standard,False
ID0253,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0253,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0253,Okta,Slack,,standard,False
ID0254,AD,GG-Sales-Staff,,standard,False
ID0254,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0254,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0254,Okta,Salesforce,,standard,False
ID0254,Okta,Slack,,standard,False
ID0255,AD,GG-HR-Staff,,standard,False
ID0255,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0255,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0255,Okta,Workday,,standard,False
ID0255,Okta,Slack,,standard,False
ID0255,Okta,ServiceNow,,standard,False
ID0256,AD,GG-HR-Staff,,standard,False
ID0256,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0256,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0256,Okta,Workday,,standard,False
ID0256,Okta,Slack,,standard,False
ID0256,Okta,ServiceNow,,standard,False
ID0257,AD,GG-Finance-Staff,,standard,False
ID0257,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0257,AD,GG-ReadOnly-FS,,limited,False
ID0257,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0257,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0257,Okta,Workday,,standard,False
ID0257,Okta,Slack,,standard,False
ID0258,AD,GG-HR-Staff,,standard,False
ID0258,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0258,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0258,Okta,Workday,,standard,False
ID0258,Okta,Slack,,standard,False
ID0258,Okta,ServiceNow,,standard,False
ID0259,AD,GG-Dev-Staff,,standard,False
ID0259,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0259,AD,GG-VPN-Access,,standard,False
ID0259,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0259,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0259,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0259,Okta,GitHub Enterprise,,standard,False
ID0259,Okta,AWS SSO,,standard,False
ID0259,Okta,Jira,,standard,False
ID0259,Okta,Slack,,standard,False
ID0260,AD,GG-Legal-Staff,,standard,False
ID0260,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0260,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0260,Okta,Slack,,standard,False
ID0261,AD,GG-Sales-Staff,,standard,False
ID0261,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0261,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0261,Okta,Salesforce,,standard,False
ID0261,Okta,Slack,,standard,False
ID0262,AD,GG-Dev-Staff,,standard,False
ID0262,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0262,AD,GG-VPN-Access,,standard,False
ID0262,AD,GG-Domain-Admins,,admin,True
ID0262,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0262,Okta,GitHub Enterprise,,standard,False
ID0262,Okta,AWS SSO,,standard,False
ID0262,Okta,Jira,,standard,False
ID0262,Okta,Slack,,standard,False
ID0263,AD,GG-HR-Staff,,standard,False
ID0263,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0263,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0263,Okta,Workday,,standard,False
ID0263,Okta,Slack,,standard,False
ID0263,Okta,ServiceNow,,standard,False
ID0264,AD,GG-HR-Staff,,standard,False
ID0264,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0264,AD,GG-Domain-Admins,,admin,True
ID0264,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0264,Okta,Workday,,standard,False
ID0264,Okta,Slack,,standard,False
ID0264,Okta,ServiceNow,,standard,False
ID0265,AD,GG-Sales-Staff,,standard,False
ID0265,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0265,AD,GG-Domain-Admins,,admin,True
ID0265,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0265,Okta,Salesforce,,standard,False
ID0265,Okta,Slack,,standard,False
ID0266,AD,GG-Legal-Staff,,standard,False
ID0266,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0266,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0266,Okta,Slack,,standard,False
ID0267,AD,GG-Legal-Staff,,standard,False
ID0267,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0267,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0267,Okta,Slack,,standard,False
ID0268,AD,GG-Dev-Staff,,standard,False
ID0268,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0268,AD,GG-VPN-Access,,standard,False
ID0268,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0268,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0268,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0268,Okta,GitHub Enterprise,,standard,False
ID0268,Okta,AWS SSO,,standard,False
ID0268,Okta,Jira,,standard,False
ID0268,Okta,Slack,,standard,False
ID0269,AD,GG-Sales-Staff,,standard,False
ID0269,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0269,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0269,Okta,Salesforce,,standard,False
ID0269,Okta,Slack,,standard,False
ID0270,AD,GG-Legal-Staff,,standard,False
ID0270,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0270,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0270,Okta,Slack,,standard,False
ID0271,AD,GG-Finance-Staff,,standard,False
ID0271,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0271,AD,GG-ReadOnly-FS,,limited,False
ID0271,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0271,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0271,Okta,Workday,,standard,False
ID0271,Okta,Slack,,standard,False
ID0272,AD,GG-Sales-Staff,,standard,False
ID0272,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0272,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0272,Okta,Salesforce,,standard,False
ID0272,Okta,Slack,,standard,False
ID0273,AD,GG-Legal-Staff,,standard,False
ID0273,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0273,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0273,Okta,Slack,,standard,False
ID0274,AD,GG-Finance-Staff,,standard,False
ID0274,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0274,AD,GG-ReadOnly-FS,,limited,False
ID0274,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0274,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0274,Okta,Workday,,standard,False
ID0274,Okta,Slack,,standard,False
ID0275,AD,GG-Legal-Staff,,standard,False
ID0275,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0275,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0275,Okta,Slack,,standard,False
ID0276,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0276,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0276,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0276,AD,GG-Domain-Admins,,admin,True
ID0276,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0276,Okta,AWS SSO,,standard,False
ID0276,Okta,GitHub Enterprise,,standard,False
ID0276,Okta,ServiceNow,,standard,False
ID0276,Okta,Slack,,standard,False
ID0276,Okta,CyberArk,,elevated,False
ID0276,Okta,Okta Admin Console,,admin,True
ID0277,AD,GG-Sales-Staff,,standard,False
ID0277,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0277,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
